Id,Use Case,Status,Created Date,Close Date,Price,Discount code,Pain,Loss Reason
z97suc7i,Corporate Events,Closed Won,2019-12-25,2019-12-25,300,MONTH50CUTBACK,operations,
awmm7gp7,Corporate Events,Closed Won,2020-01-27,2020-01-27,1344,YEARLY30PROMO,quality of delivery,
3j0bp4xh,Corporate Events,Closed Won,2019-11-23,2019-11-23,1008,RENEW30YEARLY,financial control,
ishr0amg,Wedding Planning,Demo 1,2019-11-25,2020-01-26,,,,
jkhwlzxy,Corporate Events,Closed Won,2019-12-14,2019-12-14,600,PROMOTIONCODE,quality of delivery,
3rq9ullu,Educational Seminars,Negotiation,2019-12-09,2019-12-09,360,DISCOUNT25QUICK,operations,
u5f494x7,Corporate Events,Closed Lost,2019-12-14,2019-12-17,360,MONTHSAVE25DEAL,quality of delivery,not target
5bydfe4a,Sports Events,Closed Lost,2019-11-24,2019-02-07,1344,ANNUAL30BONUS,operations,no response
wchk41nz,Educational Seminars,Demo 1,2019-10-06,2020-01-26,,SEMESTER25OFFER,quality of delivery,
,Corporate Events,Negotiation,2019-01-07,2019-01-07,200,,quality of delivery,
se1afjdi,Corporate Events,Closed Lost,2019-11-10,2019-11-11,360,MONTHSAVE25DEAL,operations,not target
,Sports Events,Demo 1,2019-09-07,2020-01-26,,,quality of delivery,
mcdn6whl,Corporate Events,Closed Won,2019-12-08,2019-12-08,360,SAVE25LESS,operations,
,Educational Seminars,Closed Lost,2019-08-06,2019-08-06,0,,quality of delivery,no product fit
fewbsxdm,Educational Seminars,Demo 1,2019-11-13,2020-01-26,,,quality of delivery,
u5k0z3l8,Corporate Events,Closed Won,2020-04-26,2020-04-26,324,10OFFREDUCED,operations,
jve5vgui,Educational Seminars,Closed Lost,2019-02-07,2019-07-07,200,,quality of delivery,lost to competitor
,Corporate Events,Negotiation,2020-03-27,2020-03-27,768,2SEMESTERS20OFF,operations,
dwl9k18m,Corporate Events,Closed Lost,2019-10-06,2019-11-09,324,10OFFREDUCED,,no response
1ytchwz7,Corporate Events,Closed Won,2019-12-15,2019-12-16,360,MONTHSAVE25DEAL,quality of delivery,
go31o5w1,Corporate Events,Closed Lost,2019-11-24,2019-11-23,360,MONTHSAVE25DEAL,operations,no response
88npxxk0,Sports Events,Closed Won,2019-11-10,2019-11-10,240,DISCOUNT50POWER,financial control,
uwkahc98,Corporate Events,Closed Lost,2019-11-20,2019-11-23,150,QUARTERLY75OFF,operations,lost to competitor
ss050xpx,Corporate Events,Closed Won,2019-11-13,2019-11-13,360,MONTHSAVE25DEAL,operations,
4km92eax,Educational Seminars,Demo 1,2019-12-21,2020-01-26,,,quality of delivery,
t7n4mkpb,Sports Events,Closed Lost,2019-12-07,2019-12-09,150,MONTH75SPECIAL,operations,no budget
h321ngnb,Corporate Events,Closed Won,2019-12-08,2019-12-08,360,MONTHSAVE25DEAL,operations,
ixyn6x1c,Corporate Events,Closed Won,2019-12-11,2019-12-15,240,MONTH50REBATE,operations,
,Sports Events,Demo 1,2020-03-27,2020-01-26,,,,
,Wedding Planning,Negotiation,2019-12-22,2019-12-25,,,,
,Wedding Planning,Closed Won,2019-12-23,2019-12-23,,,,
j15bi9b0,Corporate Events,Closed Won,2020-01-27,2020-01-27,360,MONTHSAVE25DEAL,operations,
32skjq68,Educational Seminars,Closed Won,2020-03-27,2020-03-27,768,HALFYEAR20G,,
,Corporate Events,Demo 1,2020-03-27,2020-01-26,,,,
,Educational Seminars,Demo 1,2020-04-26,2020-01-26,,,,
08ive333,Corporate Events,Closed Won,2020-08-27,2020-08-27,1344,YEARLY30PROMO,financial control,
jkrnvxb7,Corporate Events,Closed Won,2019-08-06,2019-08-06,576,2SEMESTERS20SALE,quality of delivery,
,Corporate Events,Closed Lost,2019-11-10,2019-11-13,240,MONTH50REBATE,financial control,lost to competitor
w97zeue4,Educational Seminars,Demo 1,2019-08-06,2020-01-26,600,PROMOCODE,operations,
,Educational Seminars,Closed Lost,2019-11-10,2019-11-25,768,HALFYEAR20G,financial control,no budget
qwnnwonm,Educational Seminars,Closed Won,2019-11-12,2019-11-12,360,25GIFT,financial control,
lv0gzoyk,Corporate Events,Closed Won,2019-11-12,2019-11-16,360,MONTHSAVE25DEAL,operations,
ziy9b7a2,Educational Seminars,Demo 1,2019-11-23,2020-01-26,,,operations,
3amjoifx,Corporate Events,Closed Lost,2019-11-19,2019-11-23,960,ANNUAL60DEAL,operations,no product fit
v55kdrrg,Sports Events,Closed Won,2020-03-27,2020-03-27,456,FULLYEAR75G,financial control,
42ovl5mu,Sports Events,Closed Won,2019-07-07,2019-12-10,1344,ANNUAL30BONUS,,
9yn7m5q8,Corporate Events,Closed Won,2019-12-08,2019-12-09,360,MONTHSAVE25DEAL,financial control,
9k9jrlmg,Corporate Events,Closed Lost,2019-12-09,2019-12-10,324,10OFFREDUCED,quality of delivery,no budget
bok6t010,Sports Events,Demo 1,2019-12-09,2020-01-26,,,quality of delivery,
z3vqkk2i,Corporate Events,Closed Won,2019-12-14,2019-12-14,768,2SEMESTERS20OFF,operations,
c3k7ayey,Sports Events,Closed Won,2019-12-17,2019-12-18,360,25GIFT,financial control,
7h2swaca,Corporate Events,Closed Won,2019-12-22,2019-12-22,240,MONTH50REBATE,financial control,
67ghlxzy,Corporate Events,Closed Won,2020-02-25,2020-02-25,1008,RENEW30YEARLY,operations,
,Educational Seminars,Demo 1,2020-03-27,2020-01-26,,,,
utehmmqn,Corporate Events,Closed Won,2019-09-06,2019-09-06,360,MONTHSAVE25DEAL,quality of delivery,
l6xrczcp,Corporate Events,Closed Lost,2019-09-06,2019-11-12,240,SUPER50DISCOUNT,financial control,price
,Wedding Planning,Negotiation,2019-08-06,2019-10-06,,,,
,Corporate Events,Closed Lost,2019-11-11,2019-11-11,576,2SEMESTERS20SALE,financial control,no response
jh7rjbsh,Corporate Events,Closed Lost,2019-11-12,2019-11-12,324,10OFFREDUCED,financial control,no product fit
ng3clrtq,Educational Seminars,Closed Lost,2019-11-13,2019-11-20,200,,financial control,lost to competitor
,Wedding Planning,Demo 2,2019-02-07,2019-02-07,,,,
hw23eje9,Corporate Events,Closed Won,2019-05-07,2019-05-07,360,MONTHSAVE25DEAL,operations,
1wa9vmoc,Corporate Events,Closed Won,2019-12-07,2019-12-07,240,MONTH50REBATE,quality of delivery,
js6og1pc,Corporate Events,Closed Won,2019-12-09,2019-12-09,1344,YEARLY30PROMO,operations,
tiv6pcyd,Corporate Events,Closed Won,2019-08-06,2019-08-06,360,SAVE25LESS,financial control,
13a6uty3,Sports Events,Closed Won,2019-11-12,2019-11-20,360,25GIFT,operations,
2p4xx9pk,Corporate Events,Closed Won,2019-11-12,2019-05-07,120,GRAND75SAVING,operations,
lwpztq5u,Corporate Events,Closed Lost,2019-11-16,2019-11-25,240,MONTH50REBATE,financial control,no response
,Sports Events,Negotiation,2020-08-27,2020-08-27,360,25GIFT,financial control,
j14gccro,Educational Seminars,Demo 1,2020-09-26,2020-01-26,,,financial control,
7xmt9usj,Educational Seminars,Demo 1,2020-10-27,2020-01-26,,,operations,
,,Demo 1,2019-02-07,2020-01-26,,,,
dgljwan3,Educational Seminars,Closed Lost,2019-05-07,2019-12-07,360,25GIFT,financial control,lost to competitor
xflbapjr,Corporate Events,Closed Won,2019-12-15,2019-12-16,1344,YEARLY30PROMO,financial control,
,Educational Seminars,Demo 1,2019-12-17,2020-01-26,450,QUARTERSAVE25,,
nfu1a5nv,Sports Events,Closed Won,2019-12-23,2019-12-23,576,HALFSEASON20G,operations,
0okteb8t,Sports Events,Negotiation,2020-02-25,2020-02-25,960,BIANNUAL20,operations,
ul4e1w7f,Corporate Events,Closed Won,2020-04-26,2020-04-26,768,2SEMESTERS20OFF,operations,
hit8dvo5,Corporate Events,Closed Won,2020-08-27,2020-08-27,300,MONTH50CUTBACK,,
kew66a5g,Educational Seminars,Closed Won,2019-08-06,2019-08-06,576,HALFSEASON20G,operations,
7drtd2wp,Corporate Events,Closed Won,2019-10-06,2019-10-06,768,2SEMESTERS20OFF,financial control,
gy5vor6u,Sports Events,Closed Won,2019-07-06,2019-10-06,300,ECONOMY50SPECIAL,operations,
,Educational Seminars,Demo 1,2019-11-11,2020-01-26,,,operations,
,Wedding Planning,Demo 1,2019-11-12,2020-01-26,,,,
1tq0nnw2,Sports Events,Demo 1,2019-11-13,2020-01-26,,,quality of delivery,
tzud2lpn,Corporate Events,Demo 1,2019-11-13,2020-01-26,,,,
mfsdbi3w,Corporate Events,Closed Lost,2019-11-16,2019-11-23,300,MONTH50CUTBACK,financial control,no product fit
zqu535f4,Corporate Events,Closed Won,2019-11-19,2019-11-19,768,2SEMESTERS20OFF,quality of delivery,
ijtao559,Corporate Events,Closed Won,2019-11-19,2019-11-19,300,MONTH50CUTBACK,operations,
c9s49vh1,Educational Seminars,Negotiation,2019-11-24,2019-11-24,450,SAVEQUARTER25,operations,
1sqrtmhd,Corporate Events,Closed Won,2019-11-24,2019-11-24,576,2SEMESTERS20SALE,quality of delivery,
co386s9b,Educational Seminars,Closed Won,2019-05-07,2019-05-07,600,PROMOCODE,financial control,
yye6tqtm,Corporate Events,Closed Lost,2019-12-08,2019-12-23,240,MONTH50REBATE,financial control,no response
zvmy80ew,Corporate Events,Closed Won,2019-12-10,2019-12-10,960,ANNUAL60DEAL,,
b2yf7nde,Educational Seminars,Closed Won,2019-12-11,2019-12-11,576,HALFSEASON20G,,
5zf5bs5y,Corporate Events,Closed Won,2019-08-07,2019-08-07,360,MONTHSAVE25DEAL,operations,
,Wedding Planning,Demo 2,2019-09-07,2019-09-07,,,,
luudmrha,Corporate Events,Closed Won,2019-12-17,2019-12-18,768,HALFYEAR20G,operations,
s2q2iy4f,Corporate Events,Closed Won,2020-08-27,2020-08-27,360,MONTHSAVE25DEAL,time saving,
4ftfm3id,Corporate Events,Closed Lost,2019-12-15,2019-12-17,960,,operations,lost to competitor
3vziw3xj,Corporate Events,Closed Won,2020-01-27,2020-01-27,360,SAVE25LESS,quality of delivery,
2yovex3b,Corporate Events,Closed Won,2019-07-07,2019-09-07,360,MONTHSAVE25DEAL,quality of delivery,
b8x4omy1,Corporate Events,Closed Lost,2019-09-07,2019-12-07,300,MONTH50CUTBACK,financial control,lost to competitor
i4ojumkd,Corporate Events,Closed Won,2019-12-17,2019-12-17,120,SEVENTYFIVEGIFT,,
lsi3emnj,Corporate Events,Negotiation,2019-12-16,2019-12-16,200,,,
jcbnsg2z,Educational Seminars,Closed Lost,2019-12-17,2019-12-25,960,,operations,no budget
,Wedding Planning,Closed Won,2019-07-07,2019-12-08,,ECONOMY50SPECIAL,,
ogtaarfw,Corporate Events,Closed Won,2019-11-20,2019-11-20,960,SEMESTER20DEALAGAIN,operations,
2479nmo0,Corporate Events,Closed Won,2019-09-07,2019-09-07,768,2SEMESTERS20OFF,financial control,
uljtdf6a,Corporate Events,Closed Won,2019-12-24,2019-12-24,120,GIVEAWAYFREE,operations,
eklazvfo,Educational Seminars,Negotiation,2020-03-27,2020-03-27,240,SAVEMONTH50G,financial control,
83ivysaw,Educational Seminars,Demo 1,2019-11-11,2020-01-26,,,,
,Wedding Planning,Demo 2,2019-11-23,2019-11-24,,,,
mduh09d2,Sports Events,Closed Won,2019-12-15,2019-12-17,240,SAVEMONTH50G,quality of delivery,
hcnop872,Corporate Events,Closed Won,2019-12-21,2019-12-21,240,MONTH50REBATE,,
k57b2azl,Corporate Events,Closed Won,2019-11-19,2019-11-19,576,2SEMESTERS20SALE,financial control,
jlanzuug,Corporate Events,Closed Lost,2019-11-25,2019-11-25,0,,operations,no budget
457zhd0r,Educational Seminars,Closed Lost,2019-12-23,2019-12-23,200,,operations,no product fit
cn3u1kgu,Educational Seminars,Closed Won,2020-03-27,2020-03-27,120,NOCOSTREG,,
3judrjh1,Corporate Events,Closed Won,2019-12-18,2019-12-18,200,3QUARTERS75CUT,,
994e6pll,Sports Events,Closed Lost,2020-09-26,2020-10-27,0,,operations,no product fit
ayvmckuy,Corporate Events,Closed Won,2020-02-25,2020-02-25,300,MONTH50CUTBACK,financial control,
,Corporate Events,Demo 1,2020-10-27,2020-01-26,1344,YEARLY30PROMO,operations,
7sjv7kia,Corporate Events,Closed Won,2019-12-25,2019-12-25,576,2SEMESTERS20SALE,operations,
3mgsbccs,Corporate Events,Closed Lost,2019-07-07,2019-12-07,768,HALFYEAR20G,operations,no response
5wovfpru,Educational Seminars,Closed Won,2019-11-18,2019-11-18,360,25GIFT,financial control,
ph0g3vd8,Corporate Events,Closed Won,2019-12-23,2019-12-23,240,MONTH50REBATE,operations,
k16c68zj,Sports Events,Closed Won,2019-12-23,2019-12-23,360,DISCOUNT25QUICK,operations,
f58m00ri,Corporate Events,Closed Won,2020-09-26,2020-09-26,576,2SEMESTERS20SALE,operations,
2hyjle74,Sports Events,Closed Won,2019-12-27,2020-01-27,360,25GIFT,,
x5upyujv,Educational Seminars,Negotiation,2019-11-13,2019-11-13,1680,FLAT30,time saving,
,Wedding Planning,Negotiation,2019-11-24,2019-02-07,,,,
,Wedding Planning,Demo 2,2019-11-25,2019-11-25,,,,
m5d649is,Sports Events,Closed Won,2019-12-22,2019-12-24,960,YEARLY60,financial control,
8bdma26a,Corporate Events,Demo 1,2020-04-26,2020-01-26,,,operations,
g4ey4vql,Corporate Events,Closed Lost,2019-11-18,2019-11-23,360,,operations,no product fit
ens4gp2a,Corporate Events,Closed Won,2019-11-09,2019-11-09,240,DISCOUNT50POWER,operations,
6rlkgk8f,Corporate Events,Closed Won,2019-12-24,2019-12-24,576,2SEMESTERS20SALE,quality of delivery,
b1kzc0yc,Educational Seminars,Negotiation,2020-03-27,2020-03-27,0,,operations,
hieouti2,Corporate Events,Closed Won,2020-08-27,2020-08-27,360,SAVE25LESS,financial control,
ku2wpww5,Corporate Events,Closed Won,2020-08-27,2020-08-27,120,GIVEAWAYFREE,,
,Corporate Events,Negotiation,2020-09-26,2020-09-26,1344,YEARLY30PROMO,,
aya8feyy,Corporate Events,Closed Won,2019-10-06,2019-10-06,768,2SEMESTERS20OFF,quality of delivery,
mxmp5qve,Corporate Events,Closed Won,2019-11-10,2019-11-10,200,GIVEAWAYFREE,financial control,
3lvs0jam,Educational Seminars,Closed Won,2019-11-11,2019-11-11,240,SAVEMONTH50G,operations,
hosjkws9,Corporate Events,Closed Won,2019-11-12,2019-11-17,960,ANNUAL60DEAL,financial control,
lwrwwa9u,Corporate Events,Closed Lost,2019-11-25,2019-11-25,360,MONTHSAVE25DEAL,financial control,no response
o9bxqsl9,Corporate Events,Closed Won,2019-12-10,2019-12-11,1344,YEARLY30PROMO,quality of delivery,
onvpmoqf,Corporate Events,Checkbox,2019-12-17,2019-12-18,768,2SEMESTERS20OFF,quality of delivery,
c70k2x40,Sports Events,Closed Lost,2019-12-11,2019-12-15,1344,ANNUAL30BONUS,operations,lost to competitor
ad8gs6e7,Corporate Events,Closed Lost,2019-12-24,2019-12-24,0,,quality of delivery,not target
fnen7ktt,Sports Events,Closed Won,2020-02-25,2020-02-25,768,HALFYEAR20G,financial control,
0wg72hot,Corporate Events,Demo 1,2020-04-26,2020-01-26,,CUTBACK75SPECIAL,,
jywm2amz,Corporate Events,Closed Won,2020-04-26,2020-04-26,1344,YEARLY30PROMO,financial control,
k1m8r49f,Corporate Events,Closed Won,2019-11-13,2019-11-13,576,2SEMESTERS20SALE,quality of delivery,
n1qmuffl,Corporate Events,Closed Won,2019-11-25,2019-12-07,1344,YEARLY30PROMO,operations,
xgndpti5,Corporate Events,Closed Won,2019-12-18,2019-12-18,240,MONTH50REBATE,,
pbqtixcb,Educational Seminars,Closed Lost,2019-02-07,2019-12-08,0,,financial control,no product fit
77nbll60,,Demo 1,2019-12-10,2020-01-26,,,,
1unfrr0r,Corporate Events,Closed Won,2019-12-14,2019-12-14,768,2SEMESTERS20OFF,financial control,
wvxfu9sz,Corporate Events,Demo 1,2019-12-16,2020-01-26,0,CUTBACK75SPECIAL,financial control,
ip2orlg7,Corporate Events,Demo 1,2019-12-22,2020-01-26,,,operations,
oiwf70r6,Corporate Events,Closed Won,2019-12-23,2019-12-23,576,2SEMESTERS20SALE,financial control,
,Sports Events,Closed Lost,2019-11-20,2019-11-24,1344,ANNUAL30BONUS,operations,no response
uw207fqv,Corporate Events,Closed Won,2019-08-06,2019-11-23,768,2SEMESTERS20OFF,quality of delivery,
rtm91cii,Corporate Events,Closed Won,2019-11-10,2019-11-10,240,MONTH50REBATE,financial control,
,Corporate Events,Closed Lost,2019-11-23,2019-11-24,200,,operations,lost to competitor
mhowmiba,Corporate Events,Closed Won,2019-11-19,2019-11-19,768,2SEMESTERS20OFF,operations,
0xs7leua,Educational Seminars,Closed Won,2019-09-07,2019-09-07,960,YEARLY60,,
05evbkgy,Corporate Events,Closed Won,2019-12-07,2019-12-07,240,MONTH50REBATE,operations,
5mqljxdl,Educational Seminars,Closed Lost,2019-12-23,2019-12-25,200,,operations,no response
avuydfvf,Corporate Events,Closed Won,2019-12-24,2019-12-24,324,10OFFREDUCED,financial control,
11a6w1is,Corporate Events,Closed Won,2020-01-27,2020-01-27,1344,YEARLY30PROMO,financial control,
,Sports Events,Negotiation,2020-02-25,2020-02-25,0,,operations,
9xxxbbr7,Corporate Events,Closed Won,2019-11-06,2019-11-23,1344,YEARLY30PROMO,quality of delivery,
,Educational Seminars,Demo 1,2019-11-25,2020-01-26,150,CUTBACK75SPECIAL,financial control,
h9pry4yr,Educational Seminars,Closed Won,2019-09-07,2019-09-07,1344,ANNUAL30BONUS,financial control,
h87g6s7t,Corporate Events,Negotiation,2019-12-07,2019-12-07,360,MONTHSAVE25DEAL,financial control,
9vfrvuvc,Corporate Events,Closed Won,2019-11-17,2019-11-17,324,10OFFREDUCED,operations,
e1g24fc5,Corporate Events,Closed Lost,2019-11-19,2019-11-23,360,SAVE25LESS,financial control,lost to competitor
4f4gwijv,Sports Events,Closed Won,2019-11-20,2019-11-20,150,MONTH75SPECIAL,financial control,
a766dyk9,Sports Events,Closed Won,2020-03-27,2020-03-27,768,HALFYEAR20G,financial control,
,Educational Seminars,Negotiation,2020-08-27,2020-08-27,1344,ANNUAL30BONUS,financial control,
r5c7vaqx,Corporate Events,Demo 1,2020-09-26,2020-01-26,360,SAVE25LESS,,
m0ccsv1u,Corporate Events,Demo 1,2019-12-09,2020-01-26,,,,
wtr882vl,Corporate Events,Closed Lost,2019-12-09,2019-12-10,324,10OFFREDUCED,financial control,lost to competitor
iabxnvyv,Corporate Events,Closed Won,2019-12-14,2019-12-15,240,MONTH50REBATE,operations,
w1tgs9qd,Corporate Events,Closed Won,2020-02-25,2020-02-25,360,SAVE25LESS,financial control,
3p2m9ncq,Corporate Events,Closed Lost,2019-11-23,2019-11-25,240,MONTH50REBATE,financial control,not target
kwnecica,Corporate Events,Closed Won,2019-12-22,2019-12-22,120,3QUARTERS75CUT,operations,
fw41chsh,Sports Events,Demo 1,2020-09-26,2020-09-26,1344,FIFTYANNUALOFF,,
qt9rrens,Corporate Events,Closed Won,2019-11-12,2019-11-12,768,2SEMESTERS20OFF,quality of delivery,
b7c722ba,Corporate Events,Negotiation,2020-02-25,2020-03-27,360,MONTHSAVE25DEAL,financial control,
aezn3ryd,Corporate Events,Closed Won,2019-07-07,2019-07-07,240,MONTH50REBATE,operations,
,Educational Seminars,Negotiation,2020-09-26,2020-09-26,0,,operations,
3iab5imb,Corporate Events,Negotiation,2020-10-27,2020-10-27,300,MONTH50CUTBACK,operations,
dbpawe4x,Corporate Events,Closed Won,2019-11-09,2019-11-09,768,2SEMESTERS20OFF,operations,
lr2ks4mc,Corporate Events,Closed Won,2019-11-23,2019-11-23,120,SEVENTYFIVEGIFT,operations,
jfetiuyf,Educational Seminars,Checkbox,2019-09-07,2019-09-07,1344,ANNUAL30BONUS,quality of delivery,
xqr0yht2,Corporate Events,Checkbox,2019-12-15,2019-12-16,960,SEMESTER20DEALAGAIN,,
xqqpjheo,Corporate Events,Demo 1,2019-12-22,2020-01-26,,,,
zccsbx9p,Educational Seminars,Closed Won,2019-12-25,2019-12-25,300,SAVEMORE50,quality of delivery,
l560h6h1,Corporate Events,Closed Won,2020-04-26,2020-04-26,240,MONTH50REBATE,,
86imagrj,Corporate Events,Closed Won,2019-11-12,2019-11-12,240,MONTH50REBATE,operations,
63n8gfqi,Corporate Events,Closed Won,2019-12-23,2019-12-23,576,2SEMESTERS20SALE,operations,
q68sy948,Corporate Events,Closed Won,2019-11-25,2019-11-25,120,SEVENTYFIVEGIFT,,
dhi4mmpv,Sports Events,Closed Lost,2019-07-06,2019-11-25,768,HALFYEAR20G,quality of delivery,lost to competitor
r08oun55,Corporate Events,Closed Won,2020-04-26,2020-04-26,240,MONTH50REBATE,financial control,
nejzvonn,Sports Events,Checkbox,2020-09-26,2020-09-26,120,MONTH75SAVINGS,operations,
rmhxsmtz,Educational Seminars,Negotiation,2020-09-26,2020-09-26,576,HALFSEASON20G,financial control,
,Wedding Planning,Closed Lost,2019-11-10,2019-01-07,,,,no budget
09kphjag,Corporate Events,Closed Lost,2019-12-09,2019-12-09,240,MONTH50REBATE,financial control,no response
bemjh09g,Corporate Events,Closed Won,2019-10-06,2019-11-11,768,2SEMESTERS20OFF,operations,
1bcg16j9,Corporate Events,Closed Won,2019-11-11,2019-11-11,240,MONTH50REBATE,operations,
,Corporate Events,Demo 1,2019-11-12,2020-01-26,,,,
7m3nbxwg,Wedding Planning,Demo 2,2019-05-07,2019-05-07,,,,
fvwfi1lm,Corporate Events,Closed Won,2019-12-17,2019-12-17,240,MONTH50REBATE,operations,
k5cocqoi,Corporate Events,Demo 1,2019-12-10,2020-01-26,300,MONTH50CUTBACK,financial control,
3jonqlfl,Corporate Events,Closed Lost,2019-08-06,2019-08-06,360,SAVE25LESS,operations,no response
fgmyokiz,Sports Events,Checkbox,2019-11-11,2019-11-11,360,DISCOUNT25QUICK,operations,
5ud8noe9,Corporate Events,Closed Lost,2019-11-09,2019-11-13,150,,operations,lost to competitor
wkgkkbq0,Sports Events,Closed Won,2020-01-27,2020-01-27,240,SAVEMONTH50G,financial control,
f4s3xcn1,Corporate Events,Closed Won,2020-01-27,2020-01-27,360,SAVE25LESS,,
8dtfyt8a,Sports Events,Closed Won,2019-11-10,2019-11-10,768,HALFYEAR20G,operations,
hpbgs94y,Corporate Events,Closed Won,2019-05-07,2019-09-07,150,ECONOMY75DISCOUNT,operations,
gnol2fv1,Educational Seminars,Closed Won,2019-12-07,2019-12-07,324,SLASH10,operations,
0g0p0bqt,Corporate Events,Closed Won,2020-09-26,2020-09-26,300,MONTH50CUTBACK,operations,
nj59p0he,Corporate Events,Closed Lost,2019-11-25,2019-07-07,768,2SEMESTERS20OFF,financial control,price
3kay78pg,Educational Seminars,Closed Won,2019-12-10,2019-12-10,768,HALFYEAR20G,operations,
184a5ogs,Corporate Events,Closed Won,2020-02-25,2020-02-25,576,2SEMESTERS20SALE,,
fhrtf8f8,Corporate Events,Closed Won,2020-08-27,2020-08-27,240,DISCOUNT50POWER,operations,
ezbh693h,Corporate Events,Closed Won,2019-11-12,2019-11-12,360,MONTHSAVE25DEAL,financial control,
